,NAV
2010-02-10,1.0664612938771156
2010-02-11,1.0659078224784155
2010-02-12,1.0606207066792528
2010-02-22,1.0637878463646677
2010-02-23,1.0670530313876783
2010-02-24,1.0670833237856048
2010-02-25,1.066126519870362
2010-02-26,1.0617324783428426
2010-03-01,1.0577555109424503
2010-03-02,1.0604188420905698
2010-03-03,1.053471831041701
2010-03-04,1.057129445324457
2010-03-05,1.0513376165093897
2010-03-08,1.05241668936193
2010-03-09,1.0494496621442524
2010-03-10,1.0493386656772266
2010-03-11,1.0533612234380358
2010-03-12,1.0530289639714128
2010-03-15,1.0556536430868357
2010-03-16,1.0552526295386926
2010-03-17,1.0502729542323372
2010-03-18,1.0468876362019186
2010-03-19,1.0415102527264488
2010-03-22,1.043990418151497
2010-03-23,1.0436541067255625
2010-03-24,1.0450665582207221
2010-03-25,1.0483290907417144
2010-03-26,1.045410702999184
2010-03-29,1.0469385348460332
2010-03-30,1.0505606803117147
2010-03-31,1.0501536152600521
2010-04-01,1.0497567157617158
2010-04-02,1.0520274540036976
2010-04-06,1.0471426999531503
2010-04-07,1.0477895375670583
2010-04-08,1.0491718758930362
2010-04-09,1.0465441782127634
2010-04-12,1.0392180889731903
2010-04-13,1.0334273902393902
2010-04-14,1.0309595980184094
2010-04-15,1.0215741863238594
2010-04-16,1.0264188531584948
2010-04-19,1.029196564045483
2010-04-20,1.0248052429477539
2010-04-21,1.0255287143547704
2010-04-22,1.0263876356991144
2010-04-23,1.0284299532055778
2010-04-26,1.0296031493414322
2010-04-27,1.0284716785660555
2010-04-28,1.0240043915224486
2010-04-29,1.0259943104038776
2010-04-30,1.0228776091993244
2010-05-04,1.01900106693348
2010-05-05,1.020696716231414
2010-05-06,1.0178000596235606
2010-05-07,1.0158530338418974
2010-05-10,1.0021990067399222
2010-05-11,1.0009233247928577
2010-05-12,0.9973433436044267
2010-05-13,0.9935710932512521
2010-05-14,0.9843276372168491
2010-05-17,0.9767550903792769
2010-05-18,0.9828466478844362
2010-05-19,0.9844602712513257
2010-05-20,0.977723979937779
2010-05-21,0.9819012478295327
2010-05-24,0.9833942253278194
2010-05-25,0.9838456977421683
2010-05-26,0.9736000633509759
2010-05-27,0.9733950626319215
2010-05-28,0.9698153416401727
2010-05-31,0.9712053670969056
2010-06-01,0.9679178721148614
2010-06-02,0.962538670899791
2010-06-03,0.9557898904725914
2010-06-04,0.9513563160261308
2010-06-07,0.9539403791310433
2010-06-08,0.9526679502856412
2010-06-09,0.9561926516330365
2010-06-10,0.9616058346293381
2010-06-11,0.9636028112806996
2010-06-15,0.9625493752420645
2010-06-17,0.9562909315497159
2010-06-18,0.960188936183222
2010-06-21,0.9608976631971622
2010-06-22,0.9694717236698782
2010-06-23,0.9695762766550324
2010-06-24,0.9689167849946386
2010-06-25,0.967823593965267
2010-06-28,0.9700847103977206
2010-06-29,0.9718345959206421
2010-06-30,0.9656473634726569
2010-07-01,0.9705532195573982
2010-07-02,0.9720710680651884
2010-07-05,0.9730543958779427
2010-07-06,0.9725603148544022
2010-07-07,0.9685118197382188
2010-07-08,0.9676303580169049
2010-07-09,0.962994209248655
2010-07-12,0.9637123226455573
2010-07-13,0.9567844883510537
2010-07-14,0.9576975527596764
2010-07-15,0.9606979744532895
2010-07-16,0.9576825188070713
2010-07-19,0.9555408363521903
2010-07-20,0.9556600195811998
2010-07-21,0.9511886644174067
